app_id,franchise_name,steamdb_score,pub_link,dev_link
593200,NA,87.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E8%87%B4%E6%84%8F,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E8%87%B4%E6%84%8F
625980,NA,88.63%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=NIS+America%2C+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nippon+Ichi+Software%2C+Inc.
625990,NA,71.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Choice+of+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Choice+of+Games
593240,NA,59.83%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=SAT-BOX,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=SAT-BOX
626010,NA,59.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kongregate,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ultrabit
494960,NA,78.63%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Phaser+Lock+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Phaser+Lock+Interactive
560510,NA,70.75%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Spaceboy+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mike+Studios
691630,NA,63.67%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Satur+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Satur+Entertainment
593330,NA,53.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Alexander+Goodwin,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Alexander+Goodwin
495050,2/name Mega Man,82.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CAPCOM+CO.%2C+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CAPCOM+CO.%2C+LTD
560640,2/name VR Escape the Room,58.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Blue+Entropy+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Blue+Entropy+Studios
626200,NA,36.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Maximum+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=IllFonic
495140,NA,70.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=BANDAI+NAMCO+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CyberConnect2+Co.+Ltd.
593490,NA,63.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Batholith+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Batholith+Entertainment
429660,2/name BANDAI NAMCO Entertainment,90.23%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=BANDAI+NAMCO+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=BANDAI+NAMCO+Studios+Inc.
528010,NA,55.80%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pathless+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pathless+Games
691890,NA,71.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E8%B7%B3%E8%B7%83%E7%BD%91%E7%BB%9C,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E8%B7%B3%E8%B7%83%E7%BD%91%E7%BB%9C
593620,NA,67.07%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=EmmyGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Darker+Emerald
331480,NA,85.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Armor+Games+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Atmos+Games
691930,NA,79.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MSI,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=HyperBot+Studio
659190,4/name Hook Games,75.29%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hook+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Konstructors
528160,2/name The Red Solstice,70.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nkidu+Games+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ironward
593700,NA,79.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nitrome+Limited,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Keybol
757580,NA,60.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=heavenly-roads,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=heavenly-roads
626510,3/name MoeNovel,76.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MoeNovel,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MoeNovel
561010,NA,61.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nylund+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nylund+Games
495520,NA,57.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Cover+Corp.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cover+Corp.
626600,NA,73.38%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ghostlight+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=FURYU+Corporation
724980,NA,72.75%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bitten+Toast+Games+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bitten+Toast+Games+Inc.
626680,NA,77.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ObsessionSoft,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ObsessionSoft
528430,NA,70.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tower+Up+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tower+Up+Studios
364630,2/name AirMech,64.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Carbon+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Carbon+Games
331870,NA,83.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Daedalic+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Forgotten+Key
430210,NA,70.36%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pentadimensional+Games%2C+SL,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pentadimensional+Games%2C+SL
463020,NA,78.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Unwonted+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Zetsubou
659630,NA,64.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Super+Suite+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Super+Suite+Studios
528610,NA,58.82%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Arc+System+Works,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Arc+System+Works
594150,NA,43.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=IndieRevo,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=IndieRevo
594160,NA,41.93%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=NGV+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=NGV+Studio
430410,NA,68.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Digital+Dragon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bit+Byterz
299400,NA,82.45%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=White+Lotus+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=White+Lotus+Interactive
561590,NA,58.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KISS+ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Childish+Things
659900,NA,57.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Munchkin%27s+Lair,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Munchkin%27s+Lair
561600,NA,80.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Milestone+S.r.l.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Milestone+S.r.l.
561610,NA,71.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Milestone+S.r.l.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Milestone+S.r.l.
332270,2/name Minor Key Games,71.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Minor+Key+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Minor+Key+Games
561770,NA,73.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=GrabTheGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stranga
463480,NA,61.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gameland+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=FROG
692930,3/name Digital Happiness,73.63%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Digital+Happiness,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Digital+Happiness
496340,2/name Fighting Fantasy,60.91%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nomad+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nomad+Games
660180,NA,27.01%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gnioto+VR,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Gnioto+VR
758500,NA,86.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Going+Loud+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Going+Loud+Studios
594680,NA,79.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Lofty+Sky+Entertainment+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Lofty+Sky+Entertainment+Inc.
627450,2/name Nacon,47.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nacon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Eko+Software
660330,NA,40.64%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gravity+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Gravity+Interactive
660340,2/name Robot King,45.69%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Steven+Taylor,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Steven+Taylor
627620,NA,48.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pill+Bug+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pill+Bug+Interactive
725980,NA,84.99%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Causa+Creations,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Causa+Creations
562160,NA,66.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nauris+Amatnieks,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nauris+Amatnieks
431120,NA,77.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Secret+Sorcery+Limited,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Secret+Sorcery+Limited
529440,NA,81.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Size+Five+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Size+Five+Games
562210,NA,76.56%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vladimir+Maslov,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Vladimir+Maslov
660520,NA,65.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=DreamSail+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=DreamSail+Games
496690,NA,66.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sometimes+You,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Uncle+Frost+Team
562240,NA,37.50%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Displacement+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Acuze+Interactives
562250,NA,69.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Autarca,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Autarca
529490,NA,72.64%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Rebellion,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=TickTock+Games
595030,NA,36.79%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mute+Canary,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mute+Canary
496740,NA,66.51%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Discovering+VR,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Discovering+VR
627820,2/name Hanako Published,55.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hanako+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Hanabira
595070,NA,52.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=zhangwenlu,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=zhangwenlu
562340,NA,42.91%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Naps+Team,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Naps+Team
595140,NA,87.75%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Crema,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Crema
627910,2/name Bubsy,54.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Accolade,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Black+Forest+Games
595160,NA,33.67%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=familyplay,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Exozet+Games
562410,NA,86.18%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Animu+Game,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Animu+Game
365810,NA,68.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ACE+MADDOX,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ACE+MADDOX
562420,NA,59.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Windforce,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Windforce
562460,NA,79.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Develobster,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Develobster
562480,NA,85.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Frontwing+USA,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Frontwing
562490,2/name Death is not a sin,75.79%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ClickGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ClickGames
496960,NA,56.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Funny+Twins,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Funny+Twins
529730,NA,53.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MythicOwl,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MythicOwl
726340,NA,73.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kabuk+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Kabuk+Games
595280,5/name Throne of Lies®,76.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Imperium42%C2%AE+Game+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Imperium42%C2%AE+Game+Studio
529760,NA,33.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KITATUS,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ST.+TAIKU
726390,NA,80.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PuzzleRoo,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PuzzleRoo
595320,NA,39.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=BisquitPlay,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=BisquitPlay
660880,NA,87.47%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=u%26i,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=u%26amp%3Bi
693670,NA,61.21%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Brutal+Muse,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Brutal+Muse
529870,NA,73.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=DOG+HOGGLER,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=DOG+HOGGLER
464340,2/name Microids,50.16%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Microids,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Microids
595420,NA,61.18%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Out+of+the+Park+Developments,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Out+of+the+Park+Developments
595440,2/name Microblast Games,78.55%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Microblast+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Microblast+Games
660990,NA,46.17%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Microlith+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Microlith+Games
